Id_Negocio,Nombre,Id_Ciudad,Direccion,Latitud,Longitud,Estrellas,Id_Categoria,Num_Reviews
_Dl7SIhQOy9d11RT7TxGdQ,Subway,12,"10115 100A St, Unit  102",53.5414,-113.492,3.5,1,8
_DnyJHGGd3ZILhdB5uut9A,"Classic Chiropractic",7,"1895 Plumas St, Ste 3",39.5063,-119.813,4,2,11
_Ds8y3NW7Nq_6NX09ZPX2Q,"Bayside Inn",19,"9359 US Hwy 19 N",27.8565,-82.6943,1,5,27
_dtlumMepOrZx-k1JEwgWA,Costera,16,"4938 Prytania St",29.9244,-90.1088,4.5,1,144
_DuQt0TLiIhhSD-QHRiz8A,Indigo,12,"1837 99th St NW",53.4474,-113.484,4,4,17
_dY9ieEZAxh1F3LhoGFczw,"Imo’s Pizza",267,"631 Edwardsville Rd",38.7328,-89.9018,2,1,7
_dYrQtmOaBDIqMJQNi3fAg,"J Luna's Mobile Car Wash",21,"522 Myrtle Ave, Apt Ste 3",34.4189,-119.713,5,3,5
_dZd3_GrQNPNKuP5Eame-Q,"Stacks Pancake House & Grill",218,"6011 Gateway Dr",39.6734,-86.3718,4,1,76
_DZDYcWDFeXDdrSOlJ26FQ,"Wash N' Roll Car Wash - Mount Juliet",306,"12840 Lebanon Rd",36.2259,-86.5396,2,3,7
_e_7wTfQYZEx3MJLBqvClg,Hideaway,21,"420 W Montecito St",34.4102,-119.698,3,5,19
_e_D3_kbHz_H_MaCpl9Ksg,"Letty’s Tavern",14,"201 E State St",39.8472,-75.7105,4,1,24
_E-4JgtvJBcIxoebvW8bbA,"Hermann Wellness",13,"3040 W Cypress St, Ste 103",27.9518,-82.4925,3.5,2,10
_E-TxvkcslbHCzJedFsHoA,"Miller Ford",157,"1596 Route 38",39.981,-74.7925,3.5,3,34
_E0mSs5LF7rbZWhR-arqpw,"Smile Perfection: Sharad Pandhi D.D.S - Tucson Dentist",4,"5828 N Oracle Rd, Ste 100",32.3123,-110.978,3.5,2,14
_e4WVUkLJkIcfeA24VQBqA,"East Nashville Guitar Lessons",8,"4109 Hutson Ave",36.2269,-86.7377,5,4,7
_E7p_2LZk7cat6mnIx2A8g,"The Biggest Little Fashion Truck",7,,39.5296,-119.814,4.5,4,6
_ecVi-tVoaKHKYxNkxFj7w,"Dave's Dogs Grill",21,"149 S Turnpike Rd",34.4378,-119.79,4.5,1,365
_EeS7Zb0Co6uyvFZLXHH7g,Lyft,8,,36.1665,-86.7837,3.5,3,42
_EeYY4j9CN7V1TvFg9Yyxw,"Factory Direct Flooring",42,"910 E Franklin Rd, Ste 105",43.6052,-116.381,4,4,7
_eF0R1C8qn4tsqM5h5uyig,"Naruto Sushi",114,"3101 Rte 42",39.7247,-75.0293,4.5,1,140
_eh0hUyTcUyZlgp6tSmsyA,"Dairy Queen Grill & Chill",6,"3906 E 10th St",39.7818,-86.1002,2,1,17
_ehAeprs-G0wKNqj0J4IUg,"Jiffy Lube",20,"2205 Mt. Holly Road",40.0484,-74.8378,3,3,17
_EIR5Z6ezCAcDzGsUKk0Jg,"Park Family Insurance",7,"3115 Knight Rd",39.5078,-119.852,5,3,7
_eKF42et6OGeej3bZUAsPQ,"Passyunk Dental Group",1,"1507 W Passyunk Ave",39.9254,-75.1716,3,2,10
_EkKoNEH0uIZ-h9kWjdhVQ,"Kaufman's Delicatessen",1,"38 S 19th St",39.9533,-75.1707,3.5,1,34
_EKvNMC2Mm67HzqNIzLgXg,"Temaki Sushi",123,"33 E State St",39.918,-75.3881,3.5,1,135
_ElX5QsAd-CXxlW0vt8Ftw,"Amber Indian Restaurant",6,"5929 E 82nd St",39.9046,-86.0661,3.5,1,23
_EmgFQOFTEMemyJqk2AD5Q,"Band Box Pizza-n-Pub",113,"8807 New Falls Rd",40.1747,-74.8309,4.5,1,11
_eMk_xKVpZWLvsOG_7jmUA,"Kremer Eye Center",1,"1800 JFK Blvd, Ste 902",39.954,-75.17,5,2,8
_eQA_RCQjBWQYvAR01gIng,"Duck Donuts",42,"2126 N Eagle Rd, Ste 140",43.6243,-116.354,4.5,1,40
_EWIAcznqBcCLon_MBf47Q,"The Wagamama",35,"5838 Macklind Ave",38.5779,-90.2857,5,1,12
_ex5K7tBQb5L4TcBJJoohg,Gabby’s,23,"2700 Easton Rd",40.1696,-75.1272,4,1,36
_EZHPW0PczhF6yCoApiNNg,"Advance Auto Parts",1,"1001 Washington Ave",39.9373,-75.1603,3,3,13
_F--b6N6pz_sftwptAeeIA,"Deme Cosmetic",1,"2200 Arch St, Ste 102",39.9561,-75.1769,3,2,37
_F0la_3emyppzXUQr8cFmw,"JJ's Hot Chicken",68,"8120 Old York Rd, Ste 150",40.079,-75.1278,3.5,1,6
_f3divEEllvspXg7WZMluQ,"Residence Inn by Marriott Clearwater Beach",199,"309 Coronado Drive",27.9732,-82.8283,3,5,39
_f44lBpB4u3j4ts1a3lftA,"Affordable Dentures",1,"2119 Cottman Ave",40.0501,-75.0628,2.5,2,5
_F5eVtNkPhsbg9s9LUEM-Q,"Tortas El Mariachi",7,"10 E Fourth St",39.5299,-119.814,4.5,1,12
_f6Nt2ANNIkemPuA_QnsmA,PrimoHoagies,1,"2417 Welsh Rd, Ste 12",40.0719,-75.0304,3,1,34
_FdJhyTZF3mBKbV1kA60Gw,"Dollar Tree",27,"620 N McCarran Blvd",39.5399,-119.733,2.5,4,16
_FDkzPehuIZFHTuDcrJ73g,"Ricks Total Car Care",7,"2825 Kietzke Ln, Ste 3",39.4971,-119.789,3,3,48
_FF0hY5tn1lOl5M-qCtw7Q,"Rally Stores",118,"1625 Main St",28.019,-82.7599,3,1,5
_FF9Zm8TGddJEg6wJH9Ofw,"Advance Auto Parts",200,"1781 Wilmington Pike",39.8718,-75.544,4,3,7
_fH6BS3s_K40b8PGWC4QwA,"Westchase Pizza and Pasta Co",13,"13048 Race Track Rd",28.0712,-82.6323,3.5,1,104
_fHXEdmPuY7YHF7hI7canw,"Express Auto Glass",215,"1427 N Jasmine Ave",28.1631,-82.7327,1,3,6
_Flhd31OJAgXMv26iYZfMg,"G. Kim Bigley, MD",7,"85 Kirman Ave, Ste 202",39.5263,-119.799,3,2,10
_flYWW2EgYA8g-wb8UWEyg,"Human Village Brewing",142,"148 S Broadway",39.7304,-75.1292,4,1,29
_FNtyJvpNMnGmnO6QkCuOg,"Tim Hortons",12,"18403 111 Avenue NW",53.5588,-113.641,3,1,7
_FT7g3fRJu_hpAGabBnHLg,"Revolution Cycle Jewelry or JenniferGreen Custom Jewelry",1,"115 S 8th St, Ste 4",39.9499,-75.1466,5,4,6
_ftiNNW1rt2JueYlitSxZg,"Cafe Del Sol Mexican Kitchen",12,"14220 Yellowhead Trail, Suite 9",53.5813,-113.566,3.5,1,13
_Fuf5ED65JBXatLC-lf6vw,"Nooddi-Thai Chef",384,"500 E MacDade Blvd",39.8829,-75.3362,2.5,1,14
_fvj-WTJvNlTEsK8xqmv0w,"Las Positas Mobil",21,"2299 Las Positas Rd",34.4269,-119.734,3,3,17
_fwZODmzgXtnW7wAwqV3dg,Starbucks,12,"10370 82 Avenue NW",53.5183,-113.497,2.5,1,9
_fXvDnpYY0_gMGpTvuOPsg,Wingstop,347,"9305 N 56th St",28.0346,-82.3929,3,1,8
_fzA40hhWhJ7dzQrvxIgmA,"Delaney's Soul Food",553,"407 Church Ln",39.9393,-75.2557,4.5,1,32
_G2L-tcVg-hPezyZCWQ7KA,"I Dont Want To Cook",81,"100 N High St",39.961,-75.6057,3,1,8
_g4TdS7r9CLUMVhQqRJuzg,"Costco Wholesale",42,"3403 W Chinden Blvd",43.6629,-116.438,3,3,12
_g9FzFkfI37dXKaQMiafgQ,"RBG Bar and Grill",8,"1112 Airport Center Dr",36.144,-86.6648,4,1,20
_gaOrkYtODrxY0JlWFe-sQ,"High Point Cafe",1,"602 Carpenter Ln",40.0462,-75.1959,4,1,117
_gaRh-gIfnDL5oVDgCiNoQ,"Verizon Authorized Retailer - GoWireless",42,"6700 N Linder Rd, Ste 108",43.6651,-116.414,3,4,8
_GavFMgxsvnLaGc-3QKaWQ,"Caribbean Trade & Grocery",13,"11502 N Nebraska Ave, Ste 101-102",28.0525,-82.4516,4.5,1,11
_GGgSYM6yN3-2ZVxvp65HA,"La Chancla",95,"1408 W Marshall St",40.1263,-75.3604,4,1,31
_gHle_35YGpA4yD7nCvhLQ,"Winchester Antique Mall",41,"121 2nd Ave N",35.9264,-86.8684,4,4,9
_gJBl8Z0EGJwfD62kbf4Uw,"Mark Allen Auto Repair",157,"710 Main St",39.9775,-74.7992,4.5,3,6
_GjFrgZwY7Wo9xsoqm_zIw,"AT&T Store",27,"279 Los Altos Pkwy",39.5831,-119.738,3,4,24
_gjlYp7xd4NiEosu6GHusg,"Andy's Bistro",73,"3322 N Turnbull Dr",30.0054,-90.169,4.5,1,159
_gklyXJFfyaZyavFXGfhBQ,"Meineke Car Care Center",1,"645 N Broad St",39.9649,-75.1605,4,3,35
_Glb44hQtdSHOiV6UeNMVA,"Sonic Drive-In",308,"3655 N Mount Juliet Rd",36.2214,-86.5145,1.5,1,39
_GnGPftZCDeUKzjFWGqNsw,"Cipresso Seminole Hard Rock  - Tampa",13,"5223 N Orient Rd",27.9917,-82.3724,4,1,31
_Go8vDRuwqa2d8uIDsLnog,"Liberty Cannabis",1,"8900 Krewstown Rd",40.0831,-75.0498,2.5,4,16
_GTFaRdxb4m9k7Mrsblwiw,"Geeks Seafood, Salads & Subs",6,"6336 Guilford Ave",39.8704,-86.143,3,1,28
_gYTxUpt1GNviqzGgEEWVQ,"Detail to the MAX",35,"1039 S Big Bend Blvd",38.634,-90.3194,5,3,9
_H30_Y_YcQQ7kbix9a1KfQ,"Gus's World Famous Fried Chicken",369,"7434 Manchester Rd",38.6121,-90.3211,4,1,359
_H4JxAq5McK1OIW3cWWuhw,"Jiffy Lube",6,"6401 N College Ave.",39.8728,-86.1459,4,3,22
_hBFNHhw8MHIlyNT3tuAKw,Wendy's,6,"5250 South East Street",39.6898,-86.1493,2.5,1,8
_hfy-Rj0XtJAxaKRQmKeYQ,McDonald's,221,"2001 Redman Pkwy",27.993,-82.1221,1.5,1,12
_HgA3btpDy3F2UMKP6fHRg,MassageLuXe,66,"204 S Buchanan St",38.8107,-89.9521,2.5,2,28
_Hgl8YKcQG0DjC9FDNO7Yw,"Bay Area Endodontics LLP",2,"1550 S Highland Ave, Ste A",27.9403,-82.7754,5,2,8
_HIxsmzX4FEOt4ns_s32NQ,"Mavis Discount Tire",103,"537 Lancaster Ave Rte 30, Ste 30",40.0362,-75.569,3,3,27
_hJMf71ugFSxYtmpEx08EQ,"Country Coco",12,"9261 34 Avenue NW, Suite 2",53.4649,-113.474,4,1,6
_HJmhd8_eiSJsG6k26zIfA,"Dollar Tree",4,"4841 N Stone Ave, Ste 101",32.2941,-110.972,3,4,5
_HMrtN8oEoC4arLmVVSZmw,"Saffron Indian Kitchen",40,"522 W Lancaster Ave",40.0452,-75.4037,4,1,130
_HmySkpAYC3ewKzPiMpjSg,"317 Juicery",6,,39.7376,-86.0969,5,1,11
_HO5ubZyfVKVWytSDZy1tA,"Tacos Las Californias",13,"7007 N Armenia Ave",28.0122,-82.4844,4.5,1,137
_HoHwDA24yv7_Nku9_mOxQ,"Great American Cookie Company",87,"1465 Voorhees Town Ctr",39.8501,-75.0022,2,1,5
_hqizc1IaVGi4A2CIHNeGA,"Sierra Invisible Shield",27,"210 Coney Island Dr",39.5197,-119.745,5,3,26
_hsEJv3KtH5Vwp2b14wCAQ,"Cherry Lounge",1,"1201 Race St",39.956,-75.1592,3,1,11
_HuHfwS0EMZlJRnTCoD8ig,"Tienda El Maguey",239,"8402 Collinsville Rd",38.6582,-90.0517,4,1,7
_hV2vEwEykoVPm5J-W18DQ,Yogurtland,13,"7002 Gunn Hwy St, Ste102",28.0667,-82.5708,3.5,1,6
_hWHXbRKS3kD75PmoW0F0g,"El Comalito",81,"2 N Five Points Rd",39.9688,-75.5764,4,1,38
_hY_2sTgEqpKnwJxbi5a7g,Farmstead,35,"4905 Childrens Pl",38.6372,-90.263,4.5,1,12
_i1IIB5GIX5i2_aVKPrPQA,"Maplewood Bicycle",30,"7534 Manchester Rd",38.6123,-90.3245,5,4,27
_I4_CyIwG7EXNX84zANd7Q,"Ricky's Cuban Restaurant",643,"5249 Ehrlich Rd",28.086,-82.5391,4.5,1,26
_I4a0zwTEJsvbLVqM5cS_g,"Karribbean Delight",99,"1030 S Market St",39.7217,-75.5552,3.5,1,15
_I8C1YQXoQRxRQKYiWHRlg,"Delhi 86",12,"2470 Guardian Road NW",53.5093,-113.676,4.5,1,7
_I9SL8ycMEJBJiV4bGYPnA,"Wyndham Philadelphia - Mount Laurel",158,"1111 SR 73",39.9283,-74.9557,2,5,142
_iABaSzrsm4oJJsSmP1W8g,"Los Alazanes",4,"2553 N Campbell Ave",32.2533,-110.944,3,1,10
_IBbCTqh4GhRktz7HLh_lQ,"Sierra Foods Market",7,"4047 S Virginia St",39.4867,-119.797,4,1,5
_ic0Q-ptC259Kpu8lIWxTw,"Gia's Pizza",349,"102 W State St",38.5925,-89.9112,3.5,1,96
_IctRnGSP_ie5M22GvbNMA,"Natural Grocers",4,"7220 E Broadway Blvd",32.2196,-110.839,4,4,31
_IEpk-HKGA7ceQfxfCncRw,"Bright Now! Dental & Orthodontics",57,"4639 Sun Ray Dr",28.1981,-82.7395,3.5,2,14
_iH5S4hKoEhqeEnoQboSqA,"Angelo's Pizza & Gyros",4,"2410 W Ruthrauff Rd, Ste 170",32.2948,-111.019,4,1,38
_ihHbuK9r3PLwMUhURKPYg,"The Eyeglass Works",1,"4407 Main St",40.0261,-75.2249,5,4,8
_iKyBipj2_YNp30B-l6L_Q,"Bistro 76",12,"11214 76 Avenue NW",53.5123,-113.521,3.5,1,23
_inc353XWgCh1IqHmgdNzQ,Tomatillo's,16,"437 Esplanade Ave",29.9619,-90.0577,3,1,6
_InIUi0L3aHITkILQHTmRQ,"Precision Tune Auto Care",8,"2251 Murfreesboro Pike",36.0873,-86.6504,3.5,3,12
_IQE60MK6nlpr-pP3aywLQ,"Usual Suspects",6,"6319 Guilford Ave",39.8704,-86.1427,4,1,62
_IqO_BD1NPjZfZvE6pcc_g,Subway,109,"12321 Olive Blvd",38.6739,-90.456,2.5,1,5
_iram40COATyc1L2b8E8gg,"Murphy Oil USA",16,"5108 Jefferson Hwy",29.9518,-90.1796,3.5,3,5
_irkfTC6a4KIqfKy1HIHCA,"Rain Japanese Sushi Bar & Thai",116,"5267 Park St N",27.8196,-82.7534,4.5,1,118
_iUlEsWFSQrvujrIssuMNQ,Wawa,104,"10 Davisville Rd",40.1716,-75.0712,3,1,5
_IWde8RLdlalBhmlGuI_-A,"St Philip's Plaza Farmers Market",4,"4280 N Campbell Ave",32.285,-110.943,4,1,83
_IwRR4rW56uEn8BU9tMNjg,"Wakita of Japan",200,"1102 Baltimore Pike, Ste 117",39.8812,-75.5436,4.5,1,16
_iYVIKWUsUP9ORCkvNGC5Q,"Jiffy Lube",4,"3260 N. Oracle Road",32.2661,-110.978,4,3,26
_J_qd4JPH4Gtetv-Ta6W_A,"Green Street Grill",212,"150 E Pennsylvania Ave, Ste 100",40.0087,-75.7011,4.5,1,173
_j6NpAB33hKNEQMuUz4IZw,"Best Western Premier Alton-St. Louis Area Hotel",10,"3559 College Ave",38.9036,-90.1308,4.5,5,40
_Jah8njpK4xEKhiOeWsYoQ,"Royal Thai Restaurant",245,"5532 Old Hickory Blvd",36.1823,-86.6056,3.5,1,9
_JDHCMJJ_f2qsBWBUyAi9w,"Berger Henry ENT Specialty Group",1,"8815 Germantown Ave, Ste 32",40.0794,-75.2119,4,2,16
_jFNmEZahgEUxMrEVzCYWQ,Kohl's,9,"229 W Lincoln Hwy",40.028,-75.6344,3.5,4,10
_JGFrbhdlJaOEbV_nMbxHg,"University Inn",4,"950 N Stone Ave",32.2339,-110.971,3.5,5,24
_jhBtG_3EGSpSE48K7iO5Q,"Carlota's Authentic Mexican Cuisine",4,"15920 N Oracle Rd, Ste 116",32.4947,-110.925,4,1,120
_jHs6OUO_3W4SD9CEs0aDw,"Zales Jewelers",64,"350 N Milwaukee St, Ste #1185",43.6086,-116.278,2.5,4,7
_Jj6oLk8OlZCmenHfXxCPA,"Fuel Bar on Lime",215,"35 W Lime St",28.143,-82.7571,5,1,5
_jMizEj8rRWEpvJnfqDDlA,ALDI,13,"8521 W Hillsborough Ave",27.9979,-82.5802,3.5,1,30
_JMkIE-ci3LEy1cLiIIUkA,"Denis G Patterson, DO - Nevada Advanced Pain Specialists",7,"5578 Longley Ln",39.4695,-119.768,2.5,2,5
_JmzINjApy2_8NbTWNp_yA,"CVS Pharmacy",104,"7 York Rd",40.1901,-75.1023,1.5,4,12
_JNnR6Tkvr16IIeGauEbZA,"The Vintage Garden Kitchen",73,"925 S Labarre Rd",29.971,-90.1519,4.5,1,8
_JNRKX9qdBTHLKtAl7dbWg,"Botanicals Nola",16,"3726 St Claude Ave",29.9659,-90.0375,5,2,25
_Jo4cXGRq7u9qWSXcBKBIw,"Verizon Wireless",6,"49 W Maryland St, Ste 211",39.7656,-86.1594,2.5,4,8
_jo4KAUXNcspnunDdTdxAA,"Maria Concepcion, DMD - Advanced Endodontics",248,"250 W Lancaster Ave, Ste 300",40.0416,-75.499,4.5,2,6
_JoA7AedtuDnPH-ezZev4Q,"1st Chance Tire & Automotive",381,"5606 Murfreesboro Rd",36.0075,-86.541,4,3,10
_jRB9wKomaO1W3tfA1sX_Q,"Jackass Burrito",1,"2013 Chestnut St",39.9523,-75.174,4,1,26
_JtHLLlNQ7sZFqgO4anODg,"Canadian Tire Gas+ - EDM - Capilano",12,"9803 50th Street",53.538,-113.418,2.5,3,5
_ju1BXAF5g5QtAFfZZKO1g,"Brew Ha Ha",262,"3838 Kennett Pike",39.7761,-75.5968,4,1,80
_jym5IbG5PnrUFoQHM1jUw,"Sugar Daddy's",233,"110 Johns Pass Boardwalk W",27.7863,-82.7807,4.5,1,22
_K4wZTeVvtEfddcPWwa5WQ,"Valeska Barney, DDS",21,"4141 State St, Ste E7",34.4394,-119.762,4.5,2,6
_K55hcGdYUiR79Hhd-nmRg,"New Bombay Grill",253,"12 Greenfield Ave",40.0096,-75.2957,2.5,1,9
_k6vY72MD5kWwLHrhDe3wg,"Stonewood Grill & Tavern",813,"17050 Palm Pointe Dr",28.1183,-82.3802,4,1,280
_k8qEyZjGsGaCAtN_5EYSw,"Tropical Smoothie Cafe",36,"23673 State Road 54",28.1866,-82.4245,3.5,1,13
_kApGlONWwJjQAC7l3a48w,"Z Mart",8,"927 Gallatin Pike",36.188,-86.7461,3.5,3,5
_kaXQwnlsnfpUsKr3otCBg,"Nam Son Bakery",1,"1600 Carpenter St",39.9392,-75.1703,4.5,1,104
_kC27lh10CQU6FUyt2al7g,"Healthies On 96th",75,"7816 E 96th St",39.9282,-86.0255,4.5,1,12
_KcupJ16B-oFAkKbA9r0ng,"The Super Inn",4,"1031 E Benson Hwy",32.181,-110.955,1,5,7
_KJF6AODhYM0P8BavgRMJA,"Premier Family Chiropractic",25,"120 E Carmel Dr",39.9616,-86.1249,4,2,17
_KlEMZvay1c9xYctKFtN-w,"999 Pho",7,"2309 Kietzke Ln",39.5016,-119.79,4,1,580
_kMxqmHYnF1LhTvHioykQw,"Billy Burk's Snack Shop",30,"1919 Billups Ave",38.6587,-90.2415,4.5,1,5
_KN2L9nGuK5iVKocg1IBnw,"Tutti Frutti Frozen Yogurt",12,"10420 82 Ave NW",53.5184,-113.498,4,1,39
_KoXOUqjUsdDFS8jt6uxCw,"Taqueria Guanajuato",388,"308 1st St NE",27.7208,-82.4327,4.5,1,24
_krl30Kx64DC55INKn3A8g,"Swann Medical",13,"2111 W Swann Ave, Ste 104",27.9378,-82.4817,4.5,2,11
_KSf-r4xQ8hGnVjQQeUp9w,"Comfort Inn & Suites",423,"634 Soders Rd",39.6823,-75.4699,2.5,5,24
_KSRzh-ZxwKB3YcRlZQsGA,"Dairy Joy",13,"3813 S Manhattan Ave",27.9078,-82.5184,4.5,1,129
_Ktk-syhmI0sFcK8gZtyXg,"Bed Bath & Beyond",8,"7657 Hwy 70 S",36.0768,-86.9509,2.5,4,10
_kVOHyq8bdKKK8QktE2nmg,"Barry's Gourmet Brownies",2,"5160 140th Ave N",27.8986,-82.7042,3.5,1,5
_kZXJOn9clP4QqAZVNS8oQ,"JoToro Kitchen & Tequila Bar",13,"615 Channelside Dr, Ste 114",27.9433,-82.4463,3.5,1,192
_L-4lIJHVo2V3oUlU3CAsQ,"Florida Massage Group",347,"7655 N 56th St",28.0353,-82.3955,3.5,2,8
_L-myWbzlahOsHFaby0cUA,"Performance Automotive",103,"3239 Phoenixville Pike",40.0763,-75.5464,4.5,3,9
_l05Dd6BKBAiJKX71bLq6g,"Open Cup Coffee & Tea",21,"728 State St",34.4194,-119.699,4,1,11
_L0DNfnS5VFGv-V1WcMdmA,"Hugo's Auto Detailing",21,"1298 Coast Village Rd",34.4219,-119.64,5,3,15
_l0duAuw459mxaaKIv986A,"Old World Tomato Pie",739,"401 Broad St",40.1196,-74.8058,1,1,5
_L0p-eh63oxbC3m72__doQ,"Moe's Southwest Grill",121,"5045 Township Line Rd",39.9544,-75.3231,2.5,1,23
_L1RS7Clvvyfvcm9cF6Eaw,"The Cat Shoppe",8,"2209 Abbott Martin Rd",36.106,-86.8199,4,4,63
_l2JXE3MObQnfwiWSw8cjw,"AutoZone Auto Parts",19,"6465 Park Blvd",27.8396,-82.7254,4.5,3,9
_l2qMhWrwrYp-HoiBkfi-Q,"O-Sunnyside Breakfast",1,"7706 Ogontz Ave",40.071,-75.1579,4,1,13
_l6AG7bSq7XiObKRQSl5yA,"Manna Kitchen",113,"1138 Bristol Oxford Valley Rd",40.1657,-74.8761,4.5,1,13
_l6Qb2l_KSYn8rgzBuPghA,"Andrea Trattoria",345,"1883 Harding Hwy",39.559,-75.0141,4.5,1,7
_lCaW3aU3yp-acJ8BnCLyQ,Starbucks,13,"3619 West Gandy Blvd",27.8941,-82.5036,3.5,1,83
_lemlqaRKeaYFqNvpjGpTA,"Jersey's Cafe",25,"820 E 116th St",39.9568,-86.1432,3.5,1,38
_LfTleCeYJQBRY6lyjlVrQ,"Preferred Home Care",7,"320 S Rock Blvd, Ste 170",39.5105,-119.762,2,2,22
_LgI5387qAmMuS8i6h69cg,Meril,16,"424 Girod St",29.9466,-90.0681,4,1,900
_LJgfqLO2n3y-pymsBqwJw,"Maaco Auto Body Shop & Painting",106,"4401 US Highway 19",28.2228,-82.7352,4,3,6
_ljP8KWwMTSMOv_zGW6nBA,McDonald's,16,"1901 Tchoupitoulas St",29.9251,-90.0702,1.5,1,13
_LoYXMFxkbmrpAP74d81Dw,"Tropical Smoothie Cafe",102,"3252 Fashion Center Blvd",39.6713,-75.6487,2.5,1,12
_LOzXlo5UImPz3lm1UBY_Q,"Hungry Howie's Pizza & Subs",118,"2109-D Main St",28.019,-82.7502,3,1,5
_lqV-CF8ddTtgOf87II1GQ,"Einstein Bros. Bagels",4,"1303 E University Blvd",32.2329,-110.952,2,1,8
_lR_qjxjU23NlUX9pT3lfA,"Krikawa Jewelry Designs",4,"4280 N Campbell Ave, Ste 107",32.2859,-110.943,4.5,4,23
_LyMQFlhNLiXGElj1A-KEA,"Ed's Pizza House",1,"5308 Rising Sun Ave",40.0307,-75.1183,2.5,1,16
_MbxYR24Q6OB9kTZu9lJ_g,"Ted's Firearms & St Pete Police Supply",46,"6043 9th Ave N",27.7814,-82.7175,4,4,15
_mBYYm2topZlC5oG5rhvaw,B-Extreme,7,"980 Caughlin Crossing, Ste 100",39.5012,-119.859,4.5,2,9
_mdDAxk-O96OP35XdEfUTA,"La Perrada Colombiana",13,"7803 N Armenia Ave",28.0185,-82.484,2,1,91
_mdevGmDGzBSJORHGA9xaA,"Eden Autos",1,"6213 E Roosevelt Blvd",40.0339,-75.073,3,3,5
_Mf6thZ3iq30UP8tnkYeRg,"China House",1,"1600 S 7th St",39.9289,-75.157,3,1,6
_mGAcxIOqKcL3muEg3LHLA,McDonald's,7,"5148 Mae Anne Blvd",39.5316,-119.865,1.5,1,106
_MiHbkvXdU3xB31YBX6buw,"Shuayb Dental",80,"229 Mariner Blvd",28.4371,-82.5472,3,2,14
_MIrqhZPapy44Bb1T0IUuQ,"Latin Fresh Market",13,"4349 Gunn Hwy",28.0455,-82.5144,4.5,1,21
_mjPR27w3QX0XZ5bws8KkQ,"BayView Dental Associates",46,"111 2nd Ave NE, Ste 1400",27.7741,-82.633,4.5,2,14
_mM29ipaSjYo4zJZkswZiA,"Elevation Coffee Roasters",13,"4952 Northdale Blvd, Ste 101",28.1056,-82.5313,5,1,31
_MQCO6YUx9ab8NA41AGZLg,Bojangles,245,"4774 Lebanon Pike",36.2157,-86.5898,2.5,1,24
_MqYrmppU0chzEFAz_fcLQ,"Frameworks Picture Framing",225,"600 S Rivershore Ln, Ste 120",43.6887,-116.355,5,4,5
_mSzk7CWPOAoSXSBBYWAPw,"Trident Inn & suites",16,"12340 I-10 Service Rd",30.0495,-89.9537,2,5,8
_MU-PDD75XolYe0BKcIiVA,"Metropolitan Bakery",1,"12th and Arch",39.9539,-75.1594,4,1,52
_MWECHurycXN4TW4rQSJNA,"Holiday Pizza",1,"7415 Stenton Ave",40.0609,-75.1673,2,1,9
_mwfGrkuU1Fwemt5m-lrEA,"Soprano's Meat Market",16,"2703 Ursulines Ave",29.9746,-90.0806,4,1,6
_mZnl4cw2EIuxlN58JT99g,"Ray Brandt Hyundai",15,"1700 Westbank Expy",29.902,-90.0673,2.5,3,6
_n2TZLOgOPOQZ95sz9QsYQ,"Lim Fong's Delight",711,"33 W Hampton St",39.9683,-74.6854,4,1,9
_N3Bx6vJRaT-W2an21rMsQ,"Five Palms Condominium Resort",199,"673 Bay Esplanade",27.9882,-82.8243,4.5,5,6
_NbmKMGNvgEp7lIfB7-QrQ,"Xpert Vapes",95,"452 Egypt Rd",40.1307,-75.4012,2,4,7
_nCEswnnKc9C1z1QR3iTCw,"Sam Snead's",13,"Tampa International Airport, Airside A",27.9835,-82.5371,2.5,1,47
_NE7equAM7Pke_fNqySumw,"Cosmis Pastries",1,"1221 W Oregon Ave",39.9167,-75.1688,4,1,9
_NGJSi3AixdJUDo2Cul-lg,"Catherine's Restaurant",170,"3334 Bristol Rd",40.1358,-74.942,2,1,10
_NhT0A3LUEd75L_cEXf2_A,"Season's Pizza",99,"1721 W Gilpin Dr",39.7457,-75.6099,3,1,7
_nie_-D0Qs3L7Bcr6aFsXQ,"Clean Fleet Auto Body",73,"4432 Hearst St",29.9966,-90.1809,4.5,3,18
_NozEKb4y0jkC08DWU8ywA,"Golden Flower Vietnamese",7,"205 W 5th St",39.5309,-119.818,3,1,1028
_nqIgwJ1rlNKQ8JQ5J7ktw,"Boyd's Flowers",99,"2013 Pennsylvania Ave",39.757,-75.5688,4,1,20
_nr55LynLNOswg8SKVlkgQ,"Mr Weirdo's American Food",2,"12397 Seminole Blvd",27.8855,-82.7867,4.5,1,10
_nrRZ-caQNnwwfFiduVSBw,"Motortrans of Lindenwold",272,"719 S White Horse Pike",39.8131,-74.986,1.5,3,6
_Nu9EcQxblQc-HHsTd7C3Q,"FlynnO'Hara Uniforms",1,"10905 Dutton Rd",40.0885,-74.9893,3,4,18
_Nuel4_O1CLCRJoVWzgORw,"Green Fork",73,"1021 Veterans Memorial Blvd",30.0022,-90.1337,4.5,1,24
_nwHRgcba35E7-RACNCOtQ,IHOP,116,"4199 34th St S",27.7299,-82.6798,2.5,1,48
_NwoMRY7GdP5mX7Lpwa-cQ,"Paige's Music",6,"5282 E 65th St",39.8775,-86.0796,3,4,21
